filename,gt,pred,correct,infer_ms,score_leaf,score_not_leaf
NL1286.RAW,not_leaf,not_leaf,1,271,-91,98
NL1287.RAW,not_leaf,not_leaf,1,271,-111,126
NL1288.RAW,not_leaf,not_leaf,1,271,-106,113
NL1289.RAW,not_leaf,not_leaf,1,271,-108,118
NL1290.RAW,not_leaf,not_leaf,1,271,-70,79
NL1291.RAW,not_leaf,not_leaf,1,271,-66,74
NL1292.RAW,not_leaf,not_leaf,1,271,-60,68
NL1293.RAW,not_leaf,not_leaf,1,271,-128,127
NL1294.RAW,not_leaf,not_leaf,1,272,-106,115
NL1295.RAW,not_leaf,not_leaf,1,271,-117,124
NL1296.RAW,not_leaf,not_leaf,1,271,-114,122
NL1297.RAW,not_leaf,not_leaf,1,271,-113,121
NL1298.RAW,not_leaf,not_leaf,1,271,-117,124
NL1299.RAW,not_leaf,not_leaf,1,271,-128,127
NL1300.RAW,not_leaf,not_leaf,1,272,-120,127
NL1301.RAW,not_leaf,not_leaf,1,270,-112,113
NL1302.RAW,not_leaf,not_leaf,1,271,-128,127
NL1303.RAW,not_leaf,not_leaf,1,271,-95,108
NL1304.RAW,not_leaf,not_leaf,1,271,-111,116
NL1305.RAW,not_leaf,not_leaf,1,271,-115,126
NL1306.RAW,not_leaf,not_leaf,1,271,-118,123
NL1307.RAW,not_leaf,not_leaf,1,272,-123,127
NL1308.RAW,not_leaf,not_leaf,1,271,-120,125
NL1309.RAW,not_leaf,not_leaf,1,271,-103,118
NL1310.RAW,not_leaf,not_leaf,1,271,-97,109
NL1311.RAW,not_leaf,not_leaf,1,271,-103,116
NL1312.RAW,not_leaf,not_leaf,1,271,-97,106
NL1313.RAW,not_leaf,not_leaf,1,272,-125,127
NL1314.RAW,not_leaf,not_leaf,1,271,-101,111
NL1315.RAW,not_leaf,not_leaf,1,271,-121,124
NL1316.RAW,not_leaf,not_leaf,1,271,-120,127
NL1317.RAW,not_leaf,not_leaf,1,271,-124,127
NL1318.RAW,not_leaf,not_leaf,1,272,-126,127
NL1319.RAW,not_leaf,not_leaf,1,271,-128,127
NL1320.RAW,not_leaf,not_leaf,1,272,-128,127
NL1321.RAW,not_leaf,not_leaf,1,271,-106,106
NL1322.RAW,not_leaf,not_leaf,1,271,-8,10
NL1323.RAW,not_leaf,not_leaf,1,271,-128,127
NL1324.RAW,not_leaf,not_leaf,1,271,-107,117
NL1325.RAW,not_leaf,not_leaf,1,271,-59,67
NL1326.RAW,not_leaf,not_leaf,1,271,-115,127
NL1327.RAW,not_leaf,not_leaf,1,271,-118,127
NL1328.RAW,not_leaf,not_leaf,1,271,-118,127
NL1329.RAW,not_leaf,not_leaf,1,271,-116,122
NL1330.RAW,not_leaf,not_leaf,1,272,-116,123
NL1331.RAW,not_leaf,not_leaf,1,271,-118,124
NL1332.RAW,not_leaf,not_leaf,1,271,-128,127
NL1333.RAW,not_leaf,not_leaf,1,272,-103,114
NL1334.RAW,not_leaf,not_leaf,1,271,-95,100
NL1335.RAW,not_leaf,not_leaf,1,271,-85,94
NL1336.RAW,not_leaf,not_leaf,1,271,-124,127
NL1337.RAW,not_leaf,not_leaf,1,271,-128,127
NL1338.RAW,not_leaf,not_leaf,1,270,-113,120
NL1339.RAW,not_leaf,not_leaf,1,271,-128,127
NL1340.RAW,not_leaf,not_leaf,1,271,-41,47
NL1341.RAW,not_leaf,not_leaf,1,271,-87,89
NL1342.RAW,not_leaf,not_leaf,1,271,-107,103
NL1343.RAW,not_leaf,not_leaf,1,271,-127,127
NL1344.RAW,not_leaf,not_leaf,1,271,-128,127
NL1345.RAW,not_leaf,not_leaf,1,271,-126,127
NL1346.RAW,not_leaf,not_leaf,1,271,-128,127
NL1347.RAW,not_leaf,not_leaf,1,271,-91,94
NL1348.RAW,not_leaf,not_leaf,1,271,-128,127
NL1349.RAW,not_leaf,not_leaf,1,271,-86,99
NL1350.RAW,not_leaf,not_leaf,1,271,-128,127
NL1351.RAW,not_leaf,not_leaf,1,271,-80,86
NL1352.RAW,not_leaf,not_leaf,1,271,-73,78
NL1353.RAW,not_leaf,not_leaf,1,271,-106,116
NL1354.RAW,not_leaf,not_leaf,1,271,-117,125
NL1355.RAW,not_leaf,not_leaf,1,270,-102,111
NL1356.RAW,not_leaf,not_leaf,1,271,-86,97
NL1357.RAW,not_leaf,not_leaf,1,271,-123,121
NL1358.RAW,not_leaf,not_leaf,1,271,-104,112
NL1359.RAW,not_leaf,not_leaf,1,271,-98,105
NL1360.RAW,not_leaf,not_leaf,1,270,-82,91
NL1361.RAW,not_leaf,not_leaf,1,271,-86,101
NL1362.RAW,not_leaf,not_leaf,1,272,-110,121
NL1363.RAW,not_leaf,not_leaf,1,271,-100,105
NL1364.RAW,not_leaf,not_leaf,1,272,-106,113
NL1365.RAW,not_leaf,not_leaf,1,272,-117,124
NL1366.RAW,not_leaf,not_leaf,1,270,-107,113
NL1367.RAW,not_leaf,not_leaf,1,271,-119,126
NL1368.RAW,not_leaf,not_leaf,1,271,-93,102
NL1369.RAW,not_leaf,not_leaf,1,271,-99,120
NL1370.RAW,not_leaf,not_leaf,1,271,-122,127
NL1371.RAW,not_leaf,not_leaf,1,271,-115,127
NL1372.RAW,not_leaf,not_leaf,1,271,-88,98
NL1373.RAW,not_leaf,not_leaf,1,271,-118,127
NL1374.RAW,not_leaf,not_leaf,1,271,-89,90
NL1375.RAW,not_leaf,not_leaf,1,271,-117,127
NL1376.RAW,not_leaf,not_leaf,1,271,-70,73
NL1377.RAW,not_leaf,not_leaf,1,271,-128,127
NL1378.RAW,not_leaf,not_leaf,1,271,-89,99
NL1379.RAW,not_leaf,not_leaf,1,271,-128,127
NL1380.RAW,not_leaf,not_leaf,1,271,-128,127
NL1381.RAW,not_leaf,not_leaf,1,271,-114,127
NL1382.RAW,not_leaf,not_leaf,1,271,-82,93
NL1383.RAW,not_leaf,not_leaf,1,271,-124,127
NL1384.RAW,not_leaf,not_leaf,1,271,-128,127
NL1385.RAW,not_leaf,not_leaf,1,271,-72,83
NL1386.RAW,not_leaf,not_leaf,1,272,-100,113
NL1387.RAW,not_leaf,not_leaf,1,271,-128,127
NL1388.RAW,not_leaf,not_leaf,1,272,-67,90
NL1389.RAW,not_leaf,not_leaf,1,271,-126,127
NL1390.RAW,not_leaf,not_leaf,1,271,-100,113
NL1391.RAW,not_leaf,not_leaf,1,271,-114,122
NL1392.RAW,not_leaf,not_leaf,1,271,-49,54
NL1393.RAW,not_leaf,not_leaf,1,271,-106,115
NL1394.RAW,not_leaf,not_leaf,1,270,-128,127
NL1395.RAW,not_leaf,not_leaf,1,270,-108,117
NL1396.RAW,not_leaf,not_leaf,1,270,-111,119
NL1397.RAW,not_leaf,not_leaf,1,271,-61,63
NL1398.RAW,not_leaf,not_leaf,1,271,-36,48
NL1399.RAW,not_leaf,not_leaf,1,271,-124,127
NL1400.RAW,not_leaf,not_leaf,1,271,-121,127
NL1401.RAW,not_leaf,not_leaf,1,271,-116,118
NL1402.RAW,not_leaf,not_leaf,1,271,-109,114
NL1403.RAW,not_leaf,not_leaf,1,271,-76,83
NL1404.RAW,not_leaf,not_leaf,1,272,-128,127
NL1405.RAW,not_leaf,not_leaf,1,271,-104,111
NL1406.RAW,not_leaf,not_leaf,1,271,-118,123
NL1407.RAW,not_leaf,not_leaf,1,270,-64,70
NL1408.RAW,not_leaf,not_leaf,1,271,-78,79
NL1409.RAW,not_leaf,not_leaf,1,270,-31,36
NL1410.RAW,not_leaf,not_leaf,1,271,-122,127
NL1411.RAW,not_leaf,not_leaf,1,271,-109,121
NL1412.RAW,not_leaf,not_leaf,1,272,-117,127
NL1413.RAW,not_leaf,not_leaf,1,271,-108,113
NL1414.RAW,not_leaf,not_leaf,1,271,-112,121
NL1415.RAW,not_leaf,not_leaf,1,270,-46,44
NL1416.RAW,not_leaf,not_leaf,1,271,-116,126
NL1417.RAW,not_leaf,not_leaf,1,272,-87,91
NL1418.RAW,not_leaf,not_leaf,1,271,-95,102
NL1419.RAW,not_leaf,not_leaf,1,270,-85,89
NL1420.RAW,not_leaf,not_leaf,1,271,-113,123
NL1421.RAW,not_leaf,not_leaf,1,271,-123,127
NL1422.RAW,not_leaf,not_leaf,1,271,-105,115
NL1423.RAW,not_leaf,not_leaf,1,271,-97,102
NL1424.RAW,not_leaf,not_leaf,1,271,-107,118
NL1425.RAW,not_leaf,not_leaf,1,271,-7,10
NL1426.RAW,not_leaf,not_leaf,1,271,-92,105
NL1427.RAW,not_leaf,not_leaf,1,272,-96,108
NL1428.RAW,not_leaf,not_leaf,1,271,-72,79
NL1429.RAW,not_leaf,not_leaf,1,271,-128,127
NL1430.RAW,not_leaf,not_leaf,1,271,-128,127
NL1431.RAW,not_leaf,not_leaf,1,271,-99,107
NL1432.RAW,not_leaf,not_leaf,1,271,-128,127
NL1433.RAW,not_leaf,not_leaf,1,270,-79,86
NL1434.RAW,not_leaf,not_leaf,1,271,-69,90
NL1435.RAW,not_leaf,not_leaf,1,271,-121,121
NL1436.RAW,not_leaf,not_leaf,1,271,-110,125
NL1437.RAW,not_leaf,not_leaf,1,271,-125,127
NL1438.RAW,not_leaf,not_leaf,1,271,-34,39
NL1439.RAW,not_leaf,not_leaf,1,271,-107,116
NL1440.RAW,not_leaf,not_leaf,1,272,-69,76
NL1441.RAW,not_leaf,not_leaf,1,272,-108,122
NL1442.RAW,not_leaf,not_leaf,1,272,-128,127
NL1443.RAW,not_leaf,not_leaf,1,271,-107,119
NL1444.RAW,not_leaf,not_leaf,1,271,-36,42
NL1445.RAW,not_leaf,not_leaf,1,271,-128,127
NL1446.RAW,not_leaf,not_leaf,1,271,-127,127
NL1447.RAW,not_leaf,not_leaf,1,271,-36,44
NL1448.RAW,not_leaf,not_leaf,1,271,-67,72
NL1449.RAW,not_leaf,not_leaf,1,271,-90,102
NL1450.RAW,not_leaf,not_leaf,1,272,-114,126
NL1451.RAW,not_leaf,not_leaf,1,271,-96,102
NL1452.RAW,not_leaf,not_leaf,1,271,-103,109
NL1453.RAW,not_leaf,not_leaf,1,271,-107,107
NL1454.RAW,not_leaf,not_leaf,1,272,-109,121
NL1455.RAW,not_leaf,not_leaf,1,271,-117,124
NL1456.RAW,not_leaf,not_leaf,1,272,-49,56
NL1457.RAW,not_leaf,not_leaf,1,272,-127,127
NL1458.RAW,not_leaf,not_leaf,1,272,-100,110
NL1459.RAW,not_leaf,not_leaf,1,271,-103,117
NL1460.RAW,not_leaf,not_leaf,1,270,-128,127
NL1461.RAW,not_leaf,not_leaf,1,271,-105,109
NL1462.RAW,not_leaf,not_leaf,1,271,-119,127
NL1463.RAW,not_leaf,not_leaf,1,271,-111,125
NL1464.RAW,not_leaf,not_leaf,1,271,-126,127
NL1465.RAW,not_leaf,not_leaf,1,272,-32,33
NL1466.RAW,not_leaf,not_leaf,1,271,-85,92
NL1467.RAW,not_leaf,not_leaf,1,271,-39,40
NL1468.RAW,not_leaf,not_leaf,1,271,-114,121
NL1469.RAW,not_leaf,not_leaf,1,271,-90,94
NL1470.RAW,not_leaf,not_leaf,1,272,-128,127
NL1471.RAW,not_leaf,not_leaf,1,271,-128,127
NL1472.RAW,not_leaf,not_leaf,1,271,-111,120
NL1473.RAW,not_leaf,not_leaf,1,271,-114,124
NL1474.RAW,not_leaf,not_leaf,1,271,-105,112
NL1475.RAW,not_leaf,not_leaf,1,271,-66,75
NL1476.RAW,not_leaf,not_leaf,1,271,-121,127
NL1477.RAW,not_leaf,not_leaf,1,271,-126,127
NL1478.RAW,not_leaf,not_leaf,1,271,-97,99
NL1479.RAW,not_leaf,not_leaf,1,271,-97,111
NL1480.RAW,not_leaf,not_leaf,1,271,-121,127
NL1481.RAW,not_leaf,not_leaf,1,271,-106,111
NL1482.RAW,not_leaf,not_leaf,1,271,-113,119
NL1483.RAW,not_leaf,not_leaf,1,271,-127,127
NL1484.RAW,not_leaf,not_leaf,1,270,-128,127
NL1485.RAW,not_leaf,not_leaf,1,271,-102,108
NL1486.RAW,not_leaf,not_leaf,1,272,-119,127
NL1487.RAW,not_leaf,not_leaf,1,270,-49,60
NL1488.RAW,not_leaf,not_leaf,1,271,-111,125
NL1489.RAW,not_leaf,not_leaf,1,271,-128,127
NL1490.RAW,not_leaf,not_leaf,1,271,-128,127
NL1491.RAW,not_leaf,not_leaf,1,271,-96,106
NL1492.RAW,not_leaf,not_leaf,1,271,-123,127
NL1493.RAW,not_leaf,not_leaf,1,271,-126,127
NL1494.RAW,not_leaf,not_leaf,1,272,-128,127
NL1495.RAW,not_leaf,not_leaf,1,271,-78,87
NL1496.RAW,not_leaf,not_leaf,1,270,-128,127
NL1497.RAW,not_leaf,not_leaf,1,271,-93,108
NL1498.RAW,not_leaf,not_leaf,1,270,-128,127
NL1499.RAW,not_leaf,not_leaf,1,271,-118,124
NL1500.RAW,not_leaf,not_leaf,1,271,-104,112
NL1501.RAW,not_leaf,not_leaf,1,271,-117,127
NL1502.RAW,not_leaf,not_leaf,1,270,-29,40
NL1503.RAW,not_leaf,not_leaf,1,271,-128,127
NL1504.RAW,not_leaf,not_leaf,1,271,-122,125
NL1505.RAW,not_leaf,not_leaf,1,272,-103,115
NL1506.RAW,not_leaf,not_leaf,1,272,-128,127
NL1507.RAW,not_leaf,not_leaf,1,272,-122,127
NL1508.RAW,not_leaf,not_leaf,1,271,-87,91
NL1509.RAW,not_leaf,not_leaf,1,271,-90,94
NL1510.RAW,not_leaf,not_leaf,1,271,-50,64
NL1511.RAW,not_leaf,not_leaf,1,271,-128,127
NL1512.RAW,not_leaf,not_leaf,1,270,-113,122
NL1513.RAW,not_leaf,not_leaf,1,271,-101,110
NL1514.RAW,not_leaf,not_leaf,1,271,-100,105
NL1515.RAW,not_leaf,not_leaf,1,272,-122,127
NL1516.RAW,not_leaf,not_leaf,1,271,-122,127
NL1517.RAW,not_leaf,not_leaf,1,271,-111,117
NL1518.RAW,not_leaf,not_leaf,1,271,-128,127
NL1519.RAW,not_leaf,not_leaf,1,271,-123,127
NL1520.RAW,not_leaf,not_leaf,1,271,-75,89
NL1521.RAW,not_leaf,not_leaf,1,271,-101,107
NL1522.RAW,not_leaf,not_leaf,1,271,-128,127
NL1523.RAW,not_leaf,not_leaf,1,271,-106,110
NL1524.RAW,not_leaf,not_leaf,1,270,-55,64
NL1525.RAW,not_leaf,not_leaf,1,271,-128,127
NL1526.RAW,not_leaf,not_leaf,1,271,-108,118
NL1527.RAW,not_leaf,not_leaf,1,270,-120,114
NL1528.RAW,not_leaf,not_leaf,1,271,-106,115
NL1529.RAW,not_leaf,not_leaf,1,271,-128,127
NL1530.RAW,not_leaf,not_leaf,1,271,-104,117
NL1531.RAW,not_leaf,not_leaf,1,271,-111,114
NL1532.RAW,not_leaf,not_leaf,1,271,-114,127
NL1533.RAW,not_leaf,not_leaf,1,271,-128,127
NL1534.RAW,not_leaf,not_leaf,1,271,-112,119
NL1535.RAW,not_leaf,not_leaf,1,271,-100,109
NL1536.RAW,not_leaf,not_leaf,1,272,-128,127
NL1537.RAW,not_leaf,not_leaf,1,271,-126,127
NL1538.RAW,not_leaf,not_leaf,1,272,-128,127
NL1539.RAW,not_leaf,not_leaf,1,271,-123,127
NL1540.RAW,not_leaf,not_leaf,1,271,-100,109
NL1541.RAW,not_leaf,not_leaf,1,271,-124,125
NL1542.RAW,not_leaf,not_leaf,1,270,-5,8
NL1543.RAW,not_leaf,not_leaf,1,271,-127,127
NL1544.RAW,not_leaf,not_leaf,1,271,-128,127
NL1545.RAW,not_leaf,not_leaf,1,271,-128,127
NL1546.RAW,not_leaf,not_leaf,1,271,-70,73
NL1547.RAW,not_leaf,not_leaf,1,272,-117,127
NL1548.RAW,not_leaf,not_leaf,1,272,-113,127
NL1549.RAW,not_leaf,not_leaf,1,272,-128,127
NL1550.RAW,not_leaf,not_leaf,1,270,-59,61
NL1551.RAW,not_leaf,not_leaf,1,271,-38,52
NL1552.RAW,not_leaf,not_leaf,1,272,-104,117
NL1553.RAW,not_leaf,not_leaf,1,271,-101,110
NL1554.RAW,not_leaf,not_leaf,1,271,-100,107
NL1555.RAW,not_leaf,not_leaf,1,271,-128,127
NL1556.RAW,not_leaf,not_leaf,1,272,-105,118
NL1557.RAW,not_leaf,not_leaf,1,271,-90,95
NL1558.RAW,not_leaf,not_leaf,1,272,-115,127
NL1559.RAW,not_leaf,not_leaf,1,272,-117,127
NL1560.RAW,not_leaf,not_leaf,1,272,-95,105
NL1561.RAW,not_leaf,not_leaf,1,272,-78,90
NL1562.RAW,not_leaf,not_leaf,1,270,-118,127
NL1563.RAW,not_leaf,not_leaf,1,271,-123,127
NL1564.RAW,not_leaf,not_leaf,1,271,-128,127
NL1565.RAW,not_leaf,not_leaf,1,271,-22,21
NL1566.RAW,not_leaf,not_leaf,1,271,-127,127
NL1567.RAW,not_leaf,not_leaf,1,271,-128,127
NL1568.RAW,not_leaf,not_leaf,1,271,-99,110
NL1569.RAW,not_leaf,not_leaf,1,271,-113,110
NL1570.RAW,not_leaf,not_leaf,1,271,-79,95
NL1571.RAW,not_leaf,not_leaf,1,270,-107,112
NL1572.RAW,not_leaf,not_leaf,1,271,-102,114
NL1573.RAW,not_leaf,not_leaf,1,271,-111,119
NL1574.RAW,not_leaf,not_leaf,1,271,-113,121
NL1575.RAW,not_leaf,not_leaf,1,271,-105,113
NL1576.RAW,not_leaf,not_leaf,1,272,-114,127
NL1577.RAW,not_leaf,not_leaf,1,271,-113,117
NL1578.RAW,not_leaf,not_leaf,1,271,-108,117
NL1579.RAW,not_leaf,not_leaf,1,271,-128,127
NL1580.RAW,not_leaf,not_leaf,1,270,-83,89
NL1581.RAW,not_leaf,not_leaf,1,271,-128,127
NL1582.RAW,not_leaf,not_leaf,1,270,-107,118
NL1583.RAW,not_leaf,not_leaf,1,271,-128,127
NL1584.RAW,not_leaf,not_leaf,1,271,-128,127
NL1585.RAW,not_leaf,not_leaf,1,272,-95,118
NL1586.RAW,not_leaf,not_leaf,1,272,-118,127
NL1587.RAW,not_leaf,not_leaf,1,271,-128,127
NL1588.RAW,not_leaf,not_leaf,1,271,-125,127
NL1589.RAW,not_leaf,not_leaf,1,272,-113,122
NL1590.RAW,not_leaf,not_leaf,1,270,-128,127
NL1591.RAW,not_leaf,not_leaf,1,271,-118,127
NL1592.RAW,not_leaf,not_leaf,1,271,-71,74
NL1593.RAW,not_leaf,not_leaf,1,271,-128,127
NL1594.RAW,not_leaf,not_leaf,1,270,-100,104
NL1595.RAW,not_leaf,not_leaf,1,271,-112,127
NL1596.RAW,not_leaf,not_leaf,1,270,-112,121
NL1597.RAW,not_leaf,not_leaf,1,271,-104,112
NL1598.RAW,not_leaf,not_leaf,1,271,-53,57
NL1599.RAW,not_leaf,not_leaf,1,271,-100,108
NL1600.RAW,not_leaf,not_leaf,1,271,-47,54
NL1601.RAW,not_leaf,not_leaf,1,270,-117,123
NL1602.RAW,not_leaf,not_leaf,1,270,-115,120
NL1603.RAW,not_leaf,not_leaf,1,271,-14,19
NL1604.RAW,not_leaf,not_leaf,1,270,-100,103
NL1605.RAW,not_leaf,not_leaf,1,271,-115,123
NL1606.RAW,not_leaf,not_leaf,1,271,-128,127
NL1607.RAW,not_leaf,not_leaf,1,271,-65,72
NL1608.RAW,not_leaf,not_leaf,1,271,-128,127
NL1609.RAW,not_leaf,not_leaf,1,271,-128,127
NL1610.RAW,not_leaf,not_leaf,1,271,-128,127
NL1611.RAW,not_leaf,not_leaf,1,271,-111,118
NL1612.RAW,not_leaf,not_leaf,1,271,-128,127
NL1613.RAW,not_leaf,not_leaf,1,271,-128,127
NL1614.RAW,not_leaf,not_leaf,1,271,-95,99
NL1615.RAW,not_leaf,not_leaf,1,270,-92,99
NL1616.RAW,not_leaf,not_leaf,1,271,-128,127
NL1617.RAW,not_leaf,not_leaf,1,271,-116,127
NL1618.RAW,not_leaf,not_leaf,1,271,-99,97
NL1619.RAW,not_leaf,not_leaf,1,271,-126,127
NL1620.RAW,not_leaf,not_leaf,1,271,-100,113
NL1621.RAW,not_leaf,not_leaf,1,271,-112,121
NL1622.RAW,not_leaf,not_leaf,1,271,-128,127
NL1623.RAW,not_leaf,not_leaf,1,271,-119,126
NL1624.RAW,not_leaf,not_leaf,1,272,-114,127
NL1625.RAW,not_leaf,not_leaf,1,272,-51,65
NL1626.RAW,not_leaf,not_leaf,1,271,-128,127
NL1627.RAW,not_leaf,not_leaf,1,271,-127,127
NL1628.RAW,not_leaf,not_leaf,1,270,-105,107
NL1629.RAW,not_leaf,not_leaf,1,271,-122,127
NL1630.RAW,not_leaf,not_leaf,1,270,-91,96
NL1631.RAW,not_leaf,not_leaf,1,271,-125,127
NL1632.RAW,not_leaf,not_leaf,1,271,-128,127
NL1633.RAW,not_leaf,not_leaf,1,271,-45,49
NL1634.RAW,not_leaf,not_leaf,1,272,-127,127
NL1635.RAW,not_leaf,not_leaf,1,271,-124,125
NL1636.RAW,not_leaf,not_leaf,1,272,-113,126
NL1637.RAW,not_leaf,not_leaf,1,271,-128,127
NL1638.RAW,not_leaf,not_leaf,1,270,-41,46
NL1639.RAW,not_leaf,not_leaf,1,270,-76,80
NL1640.RAW,not_leaf,not_leaf,1,271,-125,127
NL1641.RAW,not_leaf,not_leaf,1,271,-124,127
NL1642.RAW,not_leaf,not_leaf,1,272,-110,121
NL1643.RAW,not_leaf,not_leaf,1,271,-128,127
NL1644.RAW,not_leaf,not_leaf,1,270,-128,127
NL1645.RAW,not_leaf,not_leaf,1,271,-94,99
NL1646.RAW,not_leaf,not_leaf,1,271,-114,122
NL1647.RAW,not_leaf,not_leaf,1,271,-128,127
NL1648.RAW,not_leaf,not_leaf,1,271,-104,110
NL1649.RAW,not_leaf,not_leaf,1,271,-115,125
NL1650.RAW,not_leaf,not_leaf,1,271,-75,76
NL1651.RAW,not_leaf,not_leaf,1,271,-115,122
NL1652.RAW,not_leaf,not_leaf,1,271,-113,121
NL1653.RAW,not_leaf,not_leaf,1,271,-90,102
NL1654.RAW,not_leaf,not_leaf,1,271,-67,70
NL1655.RAW,not_leaf,not_leaf,1,271,-98,107
NL1656.RAW,not_leaf,not_leaf,1,271,-128,127
NL1657.RAW,not_leaf,not_leaf,1,271,-106,123
NL1658.RAW,not_leaf,not_leaf,1,271,-128,127
NL1659.RAW,not_leaf,not_leaf,1,271,-120,127
NL1660.RAW,not_leaf,not_leaf,1,271,-126,127
NL1661.RAW,not_leaf,not_leaf,1,271,-99,106
NL1662.RAW,not_leaf,not_leaf,1,271,-86,99
NL1663.RAW,not_leaf,not_leaf,1,271,-94,99
NL1664.RAW,not_leaf,not_leaf,1,271,-87,94
NL1665.RAW,not_leaf,not_leaf,1,272,-89,105
NL1666.RAW,not_leaf,not_leaf,1,271,-115,124
NL1667.RAW,not_leaf,not_leaf,1,271,-126,127
NL1668.RAW,not_leaf,not_leaf,1,271,-109,117
NL1669.RAW,not_leaf,not_leaf,1,271,-103,117
NL1670.RAW,not_leaf,not_leaf,1,271,-115,118
NL1671.RAW,not_leaf,not_leaf,1,271,-61,67
NL1672.RAW,not_leaf,not_leaf,1,272,-117,127
NL1673.RAW,not_leaf,not_leaf,1,272,-63,68
NL1674.RAW,not_leaf,not_leaf,1,270,-124,127
NL1675.RAW,not_leaf,not_leaf,1,271,-98,100
NL1676.RAW,not_leaf,not_leaf,1,270,-121,127
NL1677.RAW,not_leaf,not_leaf,1,270,-102,112
NL1678.RAW,not_leaf,not_leaf,1,271,-114,116
NL1679.RAW,not_leaf,not_leaf,1,271,-118,127
NL1680.RAW,not_leaf,not_leaf,1,271,-90,98
NL1681.RAW,not_leaf,not_leaf,1,270,-64,68
NL1682.RAW,not_leaf,not_leaf,1,271,-102,115
NL1683.RAW,not_leaf,not_leaf,1,272,-121,127
NL1684.RAW,not_leaf,not_leaf,1,271,-104,112
NL1685.RAW,not_leaf,not_leaf,1,271,-77,87
NL1686.RAW,not_leaf,not_leaf,1,271,-52,58
NL1687.RAW,not_leaf,not_leaf,1,271,-126,127
NL1688.RAW,not_leaf,not_leaf,1,272,-122,127
NL1689.RAW,not_leaf,not_leaf,1,271,-5,11
NL1690.RAW,not_leaf,not_leaf,1,270,-117,123
NL1691.RAW,not_leaf,not_leaf,1,270,-109,112
NL1692.RAW,not_leaf,not_leaf,1,271,-124,127
NL1693.RAW,not_leaf,not_leaf,1,271,-79,87
NL1694.RAW,not_leaf,not_leaf,1,270,-128,127
NL1695.RAW,not_leaf,not_leaf,1,271,-114,120
NL1696.RAW,not_leaf,not_leaf,1,272,-37,49
NL1697.RAW,not_leaf,not_leaf,1,271,-99,115
NL1698.RAW,not_leaf,not_leaf,1,271,-99,105
NL1699.RAW,not_leaf,not_leaf,1,272,-80,95
NL1700.RAW,not_leaf,not_leaf,1,271,-87,99
NL1701.RAW,not_leaf,not_leaf,1,271,-128,127
NL1702.RAW,not_leaf,not_leaf,1,272,-38,43
NL1703.RAW,not_leaf,not_leaf,1,271,-113,120
NL1704.RAW,not_leaf,not_leaf,1,271,-115,126
NL1705.RAW,not_leaf,not_leaf,1,271,-98,109
NL1706.RAW,not_leaf,not_leaf,1,272,-101,112
NL1707.RAW,not_leaf,not_leaf,1,271,-66,70
NL1708.RAW,not_leaf,not_leaf,1,271,-128,127
NL1709.RAW,not_leaf,not_leaf,1,271,-118,124
NL1710.RAW,not_leaf,not_leaf,1,272,-116,118
NL1711.RAW,not_leaf,not_leaf,1,271,-108,114
NL1712.RAW,not_leaf,not_leaf,1,270,-95,100
NL1713.RAW,not_leaf,not_leaf,1,272,-122,127
NL1714.RAW,not_leaf,not_leaf,1,271,-97,109
NL1715.RAW,not_leaf,not_leaf,1,271,-20,25
NL1716.RAW,not_leaf,not_leaf,1,271,-104,110
NL1717.RAW,not_leaf,not_leaf,1,270,-128,127
NL1718.RAW,not_leaf,not_leaf,1,270,-95,102
NL1719.RAW,not_leaf,not_leaf,1,271,-128,127
NL1720.RAW,not_leaf,not_leaf,1,271,-118,125
NL1721.RAW,not_leaf,not_leaf,1,271,-70,76
NL1722.RAW,not_leaf,not_leaf,1,270,-44,48
NL1723.RAW,not_leaf,not_leaf,1,271,-78,85
NL1724.RAW,not_leaf,not_leaf,1,271,-68,73
NL1725.RAW,not_leaf,not_leaf,1,271,-117,126
NL1726.RAW,not_leaf,not_leaf,1,271,-119,121
NL1727.RAW,not_leaf,not_leaf,1,272,-110,126
NL1728.RAW,not_leaf,not_leaf,1,270,-83,94
